username,text,thumbnail_title,thumbnail_url,tweet_url,created_at,retweets,likes,views
NatWest,"@emilyjasmineast Hey Emily, How frustrating to hear you've been having this hassle with our app, I can imagine this must be so frustrating so I'd love to see how we can help! 

Can you pop me a DM with your full name, sort code and postcode so I can take a closer look into things? 🔍
~Rachel😊 https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [293, 316]}]",2025-02-01 19:46:55+00:00,0,2,135
PenochOwl 🍺🇬🇧,@NatWest_Help  just tried to open an account online (seeing as I can no longer do it in person thanks to you shutting down branches). Gave up goodbye,,,[],2025-02-01 18:21:04+00:00,0,0,97
Sam Stray Wood,@NatWest_Help  hi just tried to set up online banking &amp; went through the whole process  &amp; got a pop up saying service unavailable &amp; the chat isn’t loading.  Hoping theres no scams? Can your confirm your site is down? Best,,,[],2025-02-01 17:56:11+00:00,0,0,103
Amy Kinzzzz,"@NatWest_Help  hi there.  Ive sent you a DM , if you could help me.
Thanks very much .",,,[],2025-02-01 17:16:01+00:00,0,0,74
Brightside,"@NatWest_Help hi, I'm applying to open an account for my 15yo son and have been told there will be a full credit check done. Why is that  needed to open a basic, 1st bank account for a teen?",,,[],2025-02-01 16:27:33+00:00,0,2,87
NatWest,"@BrightsideRFC You don't have to be over 18 to have a credit profile. However, the primary reason we may complete a credit check for someone under 18 is to ensure that there is no pre-existing fraudulent credit profile that might negatively impact the applicant. 

(1/2)",,,[],2025-02-01 16:57:34+00:00,0,0,64
x KeepEyesOnSudan 🇸🇩🤝🏾🇵🇸,"@NatWest_Help using the correct login details and I’ve been locked out. Tried to reregister for online banking - finished it - and was given an error page. Are you guys down, or??? Bc Cora isn’t being helpful either",,,[],2025-02-01 16:49:42+00:00,0,0,97
Orlando,@BrightsideRFC @NatWest_Help I got similar issues earlier but mine was fixed by @Finn_techs1 has a fix for this,,,[],2025-02-01 16:38:28+00:00,0,0,40
Elena Micheal,@BrightsideRFC @NatWest_Help Thanks to @Finn_techs1  I got my compromised account back!,,,[],2025-02-01 16:38:17+00:00,0,0,37
NatWest,@febriputra416 Never provide details to 3rd parties. Keep yourself safe and contact your bank using official channels 🔓~ Margaret,,,[],2025-02-01 16:47:15+00:00,0,0,48
David Peters,@NatWest_Help can’t see where in the app to tell you I’m on holiday in Egypt so you may see transactions from there… or don’t I need to tell you?,,,[],2025-02-01 12:52:26+00:00,0,0,65
Pete Henson 💙 🏹,"@NatWest_Help Hi, is it correct that in order to change her surname on our mortgage, my wife has to go into a branch to do this? Seems very last century? Everywhere else does it online....",,,[],2025-02-01 11:58:29+00:00,0,0,59
Rob Howard,@NatWest_Help signing up to your app/online is absolutely impossible then just wasted an hour on the phone for your advisor to tell me the systems have gone down and there's nothing they can do. Terrible,,,[],2025-01-31 10:16:05+00:00,0,0,225
Barclays UK Help,"For updates on all of our services, please visit https://t.co/MHJIAM4Glp https://t.co/aPgoAXDVhN",,,"[{'display_url': 'status.uk.barclays', 'expanded_url': 'http://status.uk.barclays/', 'url': 'https://t.co/MHJIAM4Glp', 'indices': [49, 72]}]",2025-01-31 18:18:30+00:00,34,146,347134
Martin Roche,@BarclaysUKHelp Hi @NatWest_Help how quickly can I set up an account with you?,,,[],2025-02-01 08:34:35+00:00,0,1,114
roger kint,"@NatWest_Help what a shower of shit your bank really is, not only do you ignore request to stop money leaving my account but also lose a new card I was supposed to receive so now I can’t pay one of my monthly bills so will incur interest, all this on top of losing my dad at Xmas",,,[],2025-01-30 20:40:08+00:00,0,3,139
Geoff Buckley,@NatWest_Help Hello.  Can I make a transfer ( To NatWest from another bank) at the weekend? Does it take longer than usual?,,,[],2025-01-31 16:59:08+00:00,0,0,120
Smeggg Wallis,"What a waste of time the @NatWest_Help bot is.
By the time I get a reply, we'll all be beaming bitcoin directly up our hoops.",,,[],2025-01-31 15:22:45+00:00,0,5,268
Steve,@NatWest_Help How do I get sent physical copies of the fund fact sheets from the personal pension risk levels ? Cora and the help from agents are Cora are lacking.,,,[],2025-01-31 14:54:21+00:00,0,0,109
Sally Abingdon,@NatWest_Help why has my transaction not gone through? It’s been over an hour,,,[],2025-01-31 12:59:32+00:00,0,0,121
Christel,On the phone to @NatWest_Help &amp; I asked the rep why would I pay for a platinum account &amp; when I want to claim for delayed baggage under my policy they are telling me to use my Amex protection she said she wasn’t going to argue with me! Immediately escalate to your manager!,,,[],2025-01-31 12:53:24+00:00,0,1,450
the muppet lady,@NatWest_Help and now the human has cut me off after 32 minutes so guess my refund is not happening and I’m looking for a new bank. Longest relationship I’ve ever had is over 😭,,,[],2025-01-31 11:02:52+00:00,0,0,72
NatWest,"@xMrsBaker Oh I'm really sorry to hear that Mrs Baker, we wouldn't want to lose you as a customer. I really would like to find out a bit more about what has happened. If you could pop me over a DM with the info Rachel has requested above using the link that would be great ~ Margaret",,,[],2025-01-31 11:09:32+00:00,0,0,97
the muppet lady,@NatWest_Help waited 2 weeks for refund after a human on chat told me to and now a human on a phone is telling me nothing was done! Might be time to move banks after 35 years!,,,[],2025-01-31 10:49:24+00:00,0,0,60
Rob Howard,@NatWest_Help signing up to your app/online is absolutely impossible then just wasted an hour on the phone for your advisor to tell me the systems have gone down and there's nothing they can do. Terrible,,,[],2025-01-31 10:16:05+00:00,0,0,225
Q,@NatWest_Help @NatWestGroup Anyone else find Cora chatbot really annoying - keeps popping up in the middle of transactions and you cannot turn it off.  Distracting and gets in the way,,,[],2025-01-31 08:36:26+00:00,0,0,66
NatWest,"@Jamiehu73478012 Hi Roger, I'm really sorry to hear of your recent loss, I'm sure this is a very difficult time. I'd like to try and help as much as possible. If you can send me a quick DM detailing your full name, sort code and post code, I'll see what I can do to help. Thanks. Sam.",,,[],2025-01-30 23:10:02+00:00,0,0,123
Remy,@NatWest_Help hello. I ordered a replacement card a week ago and it’s still not arrived? It’s updated on my phone but no actual card! #NatWest_Help,,,[],2025-01-30 20:35:19+00:00,0,0,72
Rachel Thomas,"@NatWest_Help I’ve phoned up the credit card team and asked them to change the date to the 15th which they have, but this is still showing on the app 🤔 https://t.co/WX4l0WvFXj",,,[],2025-01-30 14:43:39+00:00,0,0,99
Don Mullane,@NatWest_Help just hung up after being on hold for &gt;35-mins to speak to your Blackcard charge back team. Appalling service. You need more staff. I never have this with Amex - I shall be using them more.,,,[],2025-01-30 14:12:31+00:00,0,1,75
Martin Jones,"@NatWest_Help it's disappointing that as a customer of over 40 years at the same branch my wife who was ex employee, and I  find out a week after it's in the national press that our branch is closing. Customer service clearly does not matter anymore!",,,[],2025-01-30 12:12:16+00:00,0,0,65
Carol,@NatWest_Help Thanks for the prompt reply Deborah.,,,[],2025-01-30 12:11:16+00:00,0,0,49
marc berry,"@NatWest_Help hi. I requested to close down my credit card with you, I'd transferred the balance out. I just want to double check. When i now click the app, or try to sign in online it states unavailable right now? Does that mean it's closed?",,,[],2025-01-30 09:21:48+00:00,0,2,105
Rachel kennedy,@NatWest_Help my SFE deposit into my account has failed. Natwest for 5 months have stated not them they know nothing. Yet my account no. And sort code have been the same for 26 years. Only thing that changed was I moved from current to student 5 months ago. No one willing to help https://t.co/QQSJYEfVa9,,,[],2025-01-30 07:57:18+00:00,0,4,111
Rachel Thomas,@NatWest_Help I need to change the payment date on my credit card because of change of payday..I’ve tried talking to Cora on the app but nobody got back to me about it😞,,,[],2025-01-30 04:29:15+00:00,0,0,79
NatWest,"@rashyboyy Hi there Louie, 

I have just popped you over a DM😊-Deborah",,,[],2025-01-29 17:15:05+00:00,0,0,111
Mrs P,Strange how there's nothing on the @NatWest_Help social media about branch closures. They once promised their customers they would never close branches. Looks like it's time to change banks.,,,[],2025-01-29 16:03:10+00:00,0,1,78
NatWest,"@EffieKnell Afternoon, I hope your well 😊 I know a closure of a branch is never easy &amp; it is not a decision we make lightly - We will always be here to support you with other ways to bank - Nicola (1/2)",,,[],2025-01-29 16:12:14+00:00,0,0,63
Sam Bartle,"@NatWest_Help hi. I cannot open my NatWest app, it’s saying that my customer number is not valid. It’s the correct number. When I try and log in through the website. It then takes me to the app which I cannot log in to. 
I’m in Egypt, with no way of accessing money. 
Thanks",,,[],2025-01-28 12:39:03+00:00,0,1,143
NatWest,"@rashyboyy Hi Louie hope you are keeping well 

Would you be able to send us over a DM and we can check this out for you.

-Michael",,,[],2025-01-29 00:43:55+00:00,0,0,90
Dan Zaz,@NatWest_Help Cora is sadly not helping. I’m trying to make a payment and apparently’for my own safety’ the transaction has been blocked to this company. I need to make this payment?!,,,[],2025-01-28 21:53:54+00:00,0,0,55
Justin Barker,@NatWest_Help just seen the news that my local branch (Rochdale) is closing in June. Where do I go to withdraw or deposit cash??,,,[],2025-01-28 20:44:23+00:00,0,0,93
Nathan Alexander,"@NatWest_Help Hi
Is it possible to get a debit card on a flexible saver account?",,,[],2025-01-28 18:29:55+00:00,0,1,58
Kenners,"@nectar hello folks, when @SainsburysNews sainsburys transfers it banking services over to @NatWest_Help.  Who can offer me Nectar points after this transfer?  Ta",,,[],2025-01-28 17:03:13+00:00,0,0,109
Matthew Hardy,"@NatWest_Help I got a brand new credit card for a balance transfer, but all I get is this?! When will it be working? https://t.co/tLC88LpjmT",,,[],2025-01-28 15:56:05+00:00,0,0,80
Joanne Cooper,@NatWest_Help been on hold for 18 minutes and counting waiting for someone to answer my call!  You hate your customers.,,,[],2025-01-28 13:18:12+00:00,0,0,70
NatWest,"@cheeseygeezer Hi there Sam! Shoot us a DM with your full name, sort code plus the post code and we'll help as best we can! 😊 - Dan https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [132, 155]}]",2025-01-28 12:42:55+00:00,0,1,68
sweetsimple_krafts⁷⁼¹ ²⁰²⁵ ᴮᵗˢ ʸᵉᵃʳ,@NatWest_Help hi i got some euros do natwest bank can i exchange them for gbp at the bank?,,,[],2025-01-28 11:04:56+00:00,0,0,60
lukeyolives,@NatWest @NatWest_Help how do you think it is acceptable to freeze customer accounts for up to 5 days (without reason cited)?  This is another form of debanking which is completely disgraceful.,,,[],2025-01-28 08:55:46+00:00,0,0,66
Rachel Victoria Lee,@NatWest_Help I’ve tried 8 times to set up a standing order. It never works and sends me to the service status page?,,,[],2025-01-28 08:45:05+00:00,0,0,49
NatWest,@MissWright2023 Thanks for sharing this and I would really like to look into this for you here. Are you needing to send a payment there? Would you be able to send us a DM to look at this. Jacob,,,[],2025-01-28 00:43:32+00:00,0,0,60
Francis. Thomas.,@NatWest_Help can’t reset my login details using Microsoft edge on my iPhone as I keep getting this error message https://t.co/nHAwmKzvNL,,,[],2025-01-27 21:37:28+00:00,0,1,82
Deano,"@NatWest_Help For the love of God, will you stop declining payments I've made numerous times!! There is nothing suspicious about them and I've had to resort to putting them on credit card because of you. Honestly happy to change banks at this point 😤",,,[],2025-01-27 20:55:24+00:00,0,1,66
James Powers 🇬🇧,@NatWest_Help how do I raise an ATM dispute? The bloody thing a debited my account but not released any money Again!!!!!,,,[],2025-01-27 18:20:41+00:00,0,1,65
James Powers 🇬🇧,@NatWest_Help I will give it whilst tomorrow dinner to see if it reappears,,,[],2025-01-27 19:10:01+00:00,0,0,38
NatWest,@iam_tomilade Hi there - just catching up with you to see if you managed to get sorted with the membership services team at all? - Tara,,,[],2025-01-27 19:33:43+00:00,0,0,127
Douglass Kelvin,@NatWest_Help,,,[],2025-01-27 18:49:23+00:00,0,0,33
Neil Davis,Recently signed up with @NatWest_Help and am seriously regretting it already… Awful service via both phone and webchat… NOT GOOD ENOUGH…,,,[],2025-01-27 17:25:42+00:00,0,0,204
Douglass Kelvin,@NatWest_Help hi can someone help me ?,,,[],2025-01-27 17:07:47+00:00,0,0,39
lilah2016,@NatWest_Help hi I urgently need to cancel a direct debit. Your phone line is so unhelpful - please can I have any assistance? I’m tearing my hair out :(,,,[],2025-01-24 18:26:39+00:00,0,0,124
Jaynage,@NatWest_Help hi. I overpaid my credit card bill. How do I get the money back please?,,,[],2025-01-27 11:28:12+00:00,0,1,60
ABCD,"@NatWest_Help found an old card reader, cant use it online as it says I have to order one from yourselves. New customer so wont let me use biometrics what a joke",,,[],2025-01-27 10:31:44+00:00,0,1,76
Allan Hogarth he/him,Worried about potential fraud and unable to get through to @NatWest_Help terrible service!,,,[],2025-01-24 10:03:02+00:00,1,2,2023
Steve_Heck,"@NatWest_Help I have to pay a large bill in the United States, what’s the best way to pay but also remain protected?",,,[],2025-01-26 18:09:35+00:00,0,0,54
Juansvr,@NatWest_Help why is your ctf site so poor ? My daughter been trying for weeks to get her money out and verification fails every time with no other route to tell her where to go. It’s a shambles of a system,,,[],2025-01-25 22:12:39+00:00,0,0,79
Kings,"@NatWest_Help terrible service over the past couple of days. How can it take you three whole days to reset online banking? Also, your system doesn’t allow us to put the correct information on when prompted.",,,[],2025-01-25 19:53:50+00:00,0,0,193
NatWest,"@iam_tomilade Hi there! 

I hope you are having a lovely weekend so far! Are you jetting off anywhere nice? If you get in touch with our membership services team they should be able to arrange a hard copy of this for you. 

You can reach them on the number below: 

📞03457 888 444

-Deborah😊",,,[],2025-01-25 18:56:32+00:00,0,0,398
NatWest,"@ldngirl2016 Ahh sounds like that might be a new direct debit which won't show on your side until the first payment is taken! 

I'd love to help you further with this, can you just pop me a DM with the name of that direct debit?
Do you happen to know when that's due at all? 💬
~Rachel https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [285, 308]}]",2025-01-25 14:47:53+00:00,0,0,80
Garry Watson,"@NatWest_Help have to say your customer service is a disgrace, I was transferred three time to wrong department, cut of twice. Issue still not resolved. And all at no fault of mine. Very very poor NatWest",,,[],2025-01-25 13:59:56+00:00,0,0,76
Gary C,"@NatWest_Help
Impossible to talk to a human!
Wait time in excess of 48 minutes. 
Online chat is nothing but Cora your rubbish robot.
Trying to talk to a human and respond to an email received from a “noreply” address.
You purposely avoid engaging with customers. Please advise.",,,[],2025-01-25 14:18:49+00:00,0,0,55
NatWest,"@lullihead20 Hi Jay 👏

How are you today? 

Ah, what a nightmare. 

Can you join me in a DM and tell me a little more about what has happened and we can point you in the right direction? 

Chat soon. 😊

- Lauren. https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [213, 236]}]",2025-01-25 14:13:18+00:00,0,0,52
Garry Watson,"@NatWest_Help have to say your customer service is a disgrace, I was transferred three time to wrong department, cut of twice. Issue still not resolved. And all at no fault of mine. Very very poor NatWest",,,[],2025-01-25 13:59:56+00:00,0,0,76
NatWest,"@lullihead20 Sorry to hear this Jay, We would love to see what we can do to help further, If you would like a further hand with things please do pop us a DM to discuss things further. 
~Rachel",,,[],2025-01-25 13:58:28+00:00,0,0,48
NatWest,"@lullihead20 We really would like to see if we can help you with this Jay. 

Please could you pop us over a DM and we can discuss this a bit further. ~ Nicole https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [159, 182]}]",2025-01-25 13:48:39+00:00,0,0,36
NatWest,"@lullihead20 Hey Jay, 👋  This isn't the level of service that we would like to provide.  Can you please join us in a DM to discuss this abit further with you. ~ Amy",,,[],2025-01-25 13:37:34+00:00,0,0,22
Albert Salter,"@NatWest_Help Your home page link to ""check your app"" goes to the Apple store.  Someone think Android users don't count? https://t.co/WvGtv18oHm",,,[],2025-01-25 09:15:04+00:00,0,0,78
lilah2016,@NatWest_Help hi I urgently need to cancel a direct debit. Your phone line is so unhelpful - please can I have any assistance? I’m tearing my hair out :(,,,[],2025-01-24 18:26:39+00:00,0,0,124
Emma McMahon,Yet another bank in Rawtenstall earmarked for closure. This after nearby Haslingden lost all its banks. Lots of vulnerable people rely on face to face banking. @NatWest_Help can't you come together with other providers to share local premises? @SamaraBarnes1   @AlysonDBarnes,,,[],2025-01-24 17:57:04+00:00,0,0,351
DianeSeabourne,@NatWest_Help Are you closing the Natwest in the Arndale in Manchester?,,,[],2025-01-24 17:08:13+00:00,0,0,114
Sabina Ahmed,@NatWest_Help hello am trying to phone the number on back of my card ( debit card) and getting the message “ this is incorrect number” also this number is not available on this network? Am with @ee and have in past have got through?,,,[],2025-01-24 11:20:45+00:00,0,0,175
Pip,@NatWest_Help is the app down ? I’m not able to transfer money .,,,[],2025-01-24 17:08:40+00:00,0,0,114
Sabina Ahmed,"@ushasundaram @NatWest_Help @EE We ( my late husband and I ) have been banking with them since the 1970s! They are the only bank to have a big branch still in our town, our daughter opened her first account with them when she was 10 and is still banks with them, I dare say they are our family bank!",,,[],2025-01-24 16:21:21+00:00,0,2,363
BEP-ER,@NatWest_Help how do I get my family shares as an executor - thanks,,,[],2025-01-24 14:59:18+00:00,0,1,84
NatWest,"@sabaone Good Morning Sabina☕ I hope you aren't affected by the storm where you are! ☔

If you can join us in a DM we will do what we can to help you here instead without the need to call at all 😀 - Carina https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [206, 229]}]",2025-01-24 11:24:00+00:00,0,1,181
Allan Hogarth he/him,Worried about potential fraud and unable to get through to @NatWest_Help terrible service!,,,[],2025-01-24 10:03:02+00:00,1,2,2023
Snat,"@NatWest_Help Is there any chance I can chat with someone online (not voice) regarding a blocked card? 
My card is now popping up on random places saying it has been blocked for security reasons and I will get a text yet that text never comes.",,,[],2025-01-23 21:39:04+00:00,0,0,109
Andrew Scott,"@NatWest_Help Could you advise me how I can E-Mail or otherwise electronically contact your home insurance department?
I've just spoken to someone there and would like to pass on some wonderful feedback!",,,[],2025-01-23 19:55:28+00:00,0,0,122
john williams,@NatWest_Help I need to talk to a human not Cora! About a Court of Protection registration.  Your algorithm can’t handle a nuanced question and I have wasted a not insignificant amount of time trying to resolve this.,,,[],2025-01-23 08:58:07+00:00,1,3,95
dave,@NatWest_Help hello I’m just wondering with my account re travel insurance. Do I need to notify you when I’m travelling or am I just covered?,,,[],2025-01-22 19:34:17+00:00,0,0,95
Jo Jo,"@NatWest_Help hello I’m just wondering if you can let me know how I go about changing my bank accounts to a joint account please , I just want to add my partners name to my accounts 

Thanks",,,[],2025-01-22 17:22:48+00:00,0,1,85
Greg,"Has anyone managed talked to NatWest customer support with any degree of success? 

The app is unusable and constantly crashes. 

Fancy sorting it out? @NatWest_Help https://t.co/ZxP4jBzPLv",,,[],2025-01-22 17:06:52+00:00,0,2,781
Beccaartist 👻 (Beccaartist@mstdn.social),@NatWest_Help had to reinstall data and apps on my iPad. NatWest App won’t offer Touch ID and the feature is enabled in settings ? What can I do?,,,[],2025-01-22 16:54:29+00:00,0,0,74
💜 Mic 💕,"@NatWest_Help hi, I’m trying to re register for online banking so that I can speak to someone about a credit card problem but it’s saying service unavailable is there a problem with it right now ? https://t.co/uSRuOjCYNl",,,[],2025-01-22 14:39:00+00:00,0,0,96
Tweevilous,2025 were shutting down our NatWest accounts! How can I order a new card on Monday due to fraud. Today before I’ve been received my card fraud is being banged on it again. @NatWest_Help is NOT to be trusted,,,[],2025-01-22 12:57:19+00:00,0,0,244
BristolJen,@NatWest_Help hi - I set up a new bank acc with a 3rd party this morning - want to transfer funds but despite having all the correct details your online banking / app says the acc cannot be verified. Will that change say overnight? Is it because the acc is so new? Thanks,,,[],2025-01-22 14:07:52+00:00,0,0,94
NatWest,"@BristolJen Hi 👏

How are you today? 

Great to see you've opened a new account! 🥂 

Can you pop me through a DM and let me know your sort code, post code and full name so that I can look into this for you? 

Chat soon. 😊

- Lauren.",,,[],2025-01-22 14:13:42+00:00,0,1,78
Darv,@NatWest_Help hi. I’ve applied for a credit card and have been told to log in to see documents relating to it but don’t have a way of logging in yet! Can someone help me out please?,,,[],2025-01-17 12:24:21+00:00,0,1,96
Phil Sandford  🎗️ 🇮🇱,@NatWest_Help And back to square one !!,,,[],2025-01-22 12:36:48+00:00,0,0,33
✌️,@NatWest_Help please can you help ASAP!! I tried to book a holiday last night and the money is still pending as it didnt go through properly via virgin! I need the money back ASAP as we want to fly next week and we need to rebook! I dont have time for it to be pending for days!!,,,[],2025-01-21 13:45:19+00:00,0,0,130
DP,@NatWest_Help all your overdraft URIs are 404ing https://t.co/rr42IyWeOq,,,[],2025-01-21 09:46:52+00:00,0,0,80
DP,@NatWest_Help This is your Android Banking application.,,,[],2025-01-21 10:11:20+00:00,0,0,45
Dave,"4 weeks ago I cancelled an @AmazonHelp  @AmazonUK order still not received any refund, amazon told me @NatWest_Help would hold the money for upto 7 days anyone know what to do",,,[],2025-01-20 09:38:40+00:00,0,0,155
sam,"@natwest_help Hi I’ve transferred the remaining funds from my daughters Rooster Account to my bank and closed her account straight after, will I still receive the funds?",,,[],2025-01-20 22:19:51+00:00,0,0,95
NatWest,"@Chrispithey Hey Chris, I hope you're keeping well. 😊

Can you please DM us with some further information on what exactly is happening and if you are receiving some sort of error message whenever you attempt this?

Matthew https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [223, 246]}]",2025-01-20 21:35:53+00:00,0,0,73
Neil Davis,@NatWest_Help I have a question about a credit card application that I have completed tonight can’t get through on the phone and your chat isn’t helpful - help please..,,,[],2025-01-20 19:28:10+00:00,0,0,82
Antony Warner,@NatWest_Help Hi. I'm not a Natwest customer but I've been given details of an account by a scammer that belongs to a money mule that is a Natwest account.  I haven't made a payment yo them. How can I report this?,,,[],2025-01-20 17:01:42+00:00,0,1,90
NatWest,"@angrybalddad thank you Antony 😊

Could you please send us a DM using the link below and provide us with some more information on the account in question so that we can look into this a bit further?

(1/2)",,,[],2025-01-20 18:02:34+00:00,0,0,79
Tracy Smith,@NatWest_Help would there be a particular reason my card can no longer be used contactless?,,,[],2025-01-20 17:50:46+00:00,0,0,51
Jordan Houldey,@NatWest_Help need urgent help! Have dm’d you,,,[],2025-01-20 17:34:12+00:00,0,0,53
Antony Warner,@NatWest_Help Sent you a message,,,[],2025-01-20 17:19:46+00:00,0,0,47
Jen,Have my mortgage with @NatWest_Help and needed my annual statement. Can’t do it online without the app. App is geared towards ‘account’ holders. Called to request the statement and was then forced over the phone to install the app and register again for an account. Unbelievable.,,,[],2025-01-20 14:52:17+00:00,1,1,218
Kez 🖤🤍,@NatWest_Help can I dm to ask a question about account names and names on cards?,,,[],2025-01-20 13:05:04+00:00,0,0,60
James Powers 🇬🇧,good morning @NatWest_Help is someone available to assist me with a query?,,,[],2025-01-20 10:08:12+00:00,0,1,195
Dave,"4 weeks ago I cancelled an @AmazonHelp  @AmazonUK order still not received any refund, amazon told me @NatWest_Help would hold the money for upto 7 days anyone know what to do",,,[],2025-01-20 09:38:40+00:00,0,0,155
Phil Sandford  🎗️ 🇮🇱,Impossible to talk to anybody at @NatWest_Help bank. Utter shambles of an organisation,,,[],2025-01-20 08:11:01+00:00,0,1,129
